,og_img,box_img,features0,features1,features2,Type
2050,https://storage.googleapis.com/multiclass_classification/wheat/detections/b3fc13ced77894640ded5466997c8e2c149a60ff45c00a40f557c27fe734a018.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b3fc13ced77894640ded5466997c8e2c149a60ff45c00a40f557c27fe734a018.png,-41.263718,9.152384,9.152384,TRAIN
2051,https://storage.googleapis.com/multiclass_classification/wheat/detections/b40f9a37f89ab15d1c7856b394d33fb774adc98995541e64aab2eee488b13989.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b40f9a37f89ab15d1c7856b394d33fb774adc98995541e64aab2eee488b13989.png,17.010342,27.40231,27.40231,TRAIN
2052,https://storage.googleapis.com/multiclass_classification/wheat/detections/b43e49d1a78404d7c06156b000efab930b0367c1057197cd33274d6b27e3855a.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b43e49d1a78404d7c06156b000efab930b0367c1057197cd33274d6b27e3855a.png,-10.325399,-1.4392139,-1.4392139,TRAIN
2053,https://storage.googleapis.com/multiclass_classification/wheat/detections/b45c316426ff742a0d269df3af63b6e8607532c374af22be04397350ec7c353c.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b45c316426ff742a0d269df3af63b6e8607532c374af22be04397350ec7c353c.png,7.291079,13.478797,13.478797,TRAIN
2054,https://storage.googleapis.com/multiclass_classification/wheat/detections/b46be5c5ee3bbbdd0ebaacd792e52c858f02aca24135492a6177f7956ff0df0c.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b46be5c5ee3bbbdd0ebaacd792e52c858f02aca24135492a6177f7956ff0df0c.png,-15.31594,52.8989,52.8989,TRAIN
2055,https://storage.googleapis.com/multiclass_classification/wheat/detections/b483545d7caf933a69aaee47b2dc41524b9799c051c6ce6fd7e7915a75bf82ff.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b483545d7caf933a69aaee47b2dc41524b9799c051c6ce6fd7e7915a75bf82ff.png,-15.572095,52.572468,52.572468,TRAIN
2056,https://storage.googleapis.com/multiclass_classification/wheat/detections/b489b083ce7adcd244b74327669fc52bed52d014987ad837bf2ddff8076ddeaf.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b489b083ce7adcd244b74327669fc52bed52d014987ad837bf2ddff8076ddeaf.png,-22.452717,-4.7959723,-4.7959723,TRAIN
2057,https://storage.googleapis.com/multiclass_classification/wheat/detections/b4920dc89c71d04d10d5406afb48f02b8fb8b12349ae8fe6a4c5eac4de5016d6.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b4920dc89c71d04d10d5406afb48f02b8fb8b12349ae8fe6a4c5eac4de5016d6.png,6.369565,40.769535,40.769535,TRAIN
2058,https://storage.googleapis.com/multiclass_classification/wheat/detections/b4a6f99722b4ad8c1e49b172d559d2e3e0ac624f95bd7f181e8654f9801c2fe0.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b4a6f99722b4ad8c1e49b172d559d2e3e0ac624f95bd7f181e8654f9801c2fe0.png,-49.142212,3.593503,3.593503,TRAIN
2059,https://storage.googleapis.com/multiclass_classification/wheat/detections/b4b9839ff9fa99a197ddd32d776551a94de42af3787f2880ac01d9980d650328.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b4b9839ff9fa99a197ddd32d776551a94de42af3787f2880ac01d9980d650328.png,5.603855,-20.785324,-20.785324,TRAIN
2060,https://storage.googleapis.com/multiclass_classification/wheat/detections/b4c1c8120c808e1d6e84eae7288ca78b697d25120db50be90ea9aa8c01892493.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b4c1c8120c808e1d6e84eae7288ca78b697d25120db50be90ea9aa8c01892493.png,9.869865,-6.686832,-6.686832,TRAIN
2061,https://storage.googleapis.com/multiclass_classification/wheat/detections/b4e4f2b6c8d24e92e95f038241a0a7c038e09574ff6dacaff78436599f93302a.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b4e4f2b6c8d24e92e95f038241a0a7c038e09574ff6dacaff78436599f93302a.png,6.5578995,-39.37059,-39.37059,TRAIN
2062,https://storage.googleapis.com/multiclass_classification/wheat/detections/b4f354555daebd08de67c4b72d737d9f5318b053ead08195247d5e07de666e6c.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b4f354555daebd08de67c4b72d737d9f5318b053ead08195247d5e07de666e6c.png,-24.752464,-30.959515,-30.959515,TRAIN
2063,https://storage.googleapis.com/multiclass_classification/wheat/detections/b506f5da03c8f9bedbe9c620c5e512bbd28939c3cc8e58c007bfd2b7f2ddad4d.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b506f5da03c8f9bedbe9c620c5e512bbd28939c3cc8e58c007bfd2b7f2ddad4d.png,17.73266,28.326927,28.326927,TRAIN
2064,https://storage.googleapis.com/multiclass_classification/wheat/detections/b51045f175a38081f5191cc31c8f146bb7d9a43282a803065cdad04e81a2911f.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b51045f175a38081f5191cc31c8f146bb7d9a43282a803065cdad04e81a2911f.png,23.08534,40.132763,40.132763,TRAIN
2065,https://storage.googleapis.com/multiclass_classification/wheat/detections/b51269b272c12991c6c6363dc73c5c6f31ee92ff2ee943bc15b6238b6b2919cc.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b51269b272c12991c6c6363dc73c5c6f31ee92ff2ee943bc15b6238b6b2919cc.png,8.767712,-25.129889,-25.129889,TRAIN
2066,https://storage.googleapis.com/multiclass_classification/wheat/detections/b53e3978c5875b04e69c431f481eab6031655a8abf1391d79e6e60a54a83974d.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b53e3978c5875b04e69c431f481eab6031655a8abf1391d79e6e60a54a83974d.png,24.438826,30.52707,30.52707,TRAIN
2067,https://storage.googleapis.com/multiclass_classification/wheat/detections/b555ec20321eab15df8e5d33da9ba23cb6e8f773f589bb26ab5c3d4773c12f80.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b555ec20321eab15df8e5d33da9ba23cb6e8f773f589bb26ab5c3d4773c12f80.png,-27.637022,-32.995342,-32.995342,TRAIN
2068,https://storage.googleapis.com/multiclass_classification/wheat/detections/b563b809c6db011c025485ab253301ad7a444c29c759250311a48dfefba64035.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b563b809c6db011c025485ab253301ad7a444c29c759250311a48dfefba64035.png,-41.429634,2.5859985,2.5859985,TRAIN
2069,https://storage.googleapis.com/multiclass_classification/wheat/detections/b56e294a81a5d8aeb6c1a3d11cdf622fba67840432669d351cf8615704679687.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b56e294a81a5d8aeb6c1a3d11cdf622fba67840432669d351cf8615704679687.png,-1.1986439,-4.19138,-4.19138,TRAIN
2070,https://storage.googleapis.com/multiclass_classification/wheat/detections/b5792a5f01feafb961ac17a2513640047f1b7098db3613690c75adbb512a446d.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b5792a5f01feafb961ac17a2513640047f1b7098db3613690c75adbb512a446d.png,-5.61209,40.553024,40.553024,TRAIN
2071,https://storage.googleapis.com/multiclass_classification/wheat/detections/b586e838d653ca74e206d903c135cd4cc3e1797f65c7eb2e41d6f9a305262f43.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b586e838d653ca74e206d903c135cd4cc3e1797f65c7eb2e41d6f9a305262f43.png,-24.475956,-4.1111884,-4.1111884,TRAIN
2072,https://storage.googleapis.com/multiclass_classification/wheat/detections/b588145004f984457ccfc8450a711e6093ac28903551981acdaffd3623ee34bc.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b588145004f984457ccfc8450a711e6093ac28903551981acdaffd3623ee34bc.png,-24.795612,4.571315,4.571315,TRAIN
2073,https://storage.googleapis.com/multiclass_classification/wheat/detections/b59b4dde0666d327b3b046244077e469ec2b57ae2a8326e52fa1fd457c3bf37c.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b59b4dde0666d327b3b046244077e469ec2b57ae2a8326e52fa1fd457c3bf37c.png,9.51298,41.658936,41.658936,TRAIN
2074,https://storage.googleapis.com/multiclass_classification/wheat/detections/b59f4271cfad9c25576d4e74b1769759c64edbde473f6c3dd3a63e5133d0145c.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b59f4271cfad9c25576d4e74b1769759c64edbde473f6c3dd3a63e5133d0145c.png,0.5799368,35.52354,35.52354,TRAIN
2075,https://storage.googleapis.com/multiclass_classification/wheat/detections/b5a28fbe235dad8b2b6bf0fc1ab413df8cb596088636332e6afb0fba1477a9b0.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b5a28fbe235dad8b2b6bf0fc1ab413df8cb596088636332e6afb0fba1477a9b0.png,-9.580424,-33.403374,-33.403374,TRAIN
2076,https://storage.googleapis.com/multiclass_classification/wheat/detections/b5a9b434f3ca5d334cdd7ddfeefad1d9977c8ac30d6146cb6f45f980f9c5df5d.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b5a9b434f3ca5d334cdd7ddfeefad1d9977c8ac30d6146cb6f45f980f9c5df5d.png,0.69559795,50.74717,50.74717,TRAIN
2077,https://storage.googleapis.com/multiclass_classification/wheat/detections/b5afb15cd9bcd42d3b768103733981c7cb6bd6c9cf06931860940e35a56d0038.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b5afb15cd9bcd42d3b768103733981c7cb6bd6c9cf06931860940e35a56d0038.png,-26.350073,-26.570028,-26.570028,TRAIN
2078,https://storage.googleapis.com/multiclass_classification/wheat/detections/b5bd7d05af5f0a71320e342c95ae24e8a74b3bf35c3167a0cf7c977c7c420f35.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b5bd7d05af5f0a71320e342c95ae24e8a74b3bf35c3167a0cf7c977c7c420f35.png,-0.5678365,-1.2864169,-1.2864169,TRAIN
2079,https://storage.googleapis.com/multiclass_classification/wheat/detections/b5f6e2ffb7ab998ab2e390f6e1e05a4461234de78e7fb2e9950849b1f351a119.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b5f6e2ffb7ab998ab2e390f6e1e05a4461234de78e7fb2e9950849b1f351a119.png,-18.455036,-7.0075235,-7.0075235,TRAIN
2080,https://storage.googleapis.com/multiclass_classification/wheat/detections/b619c6db404e391418b585b9f96fd6379197a1c0a7aeaa7e952012896130127b.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b619c6db404e391418b585b9f96fd6379197a1c0a7aeaa7e952012896130127b.png,-12.642148,0.13554303,0.13554303,TRAIN
2081,https://storage.googleapis.com/multiclass_classification/wheat/detections/b6226edb62224329d228914a4d1c384946c4d0675b0901079c374cce30d2f91f.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b6226edb62224329d228914a4d1c384946c4d0675b0901079c374cce30d2f91f.png,18.775257,-44.64421,-44.64421,TRAIN
2082,https://storage.googleapis.com/multiclass_classification/wheat/detections/b63db5cf50ecd6a193b4f8dd77ee17da55414cf88f57b71bdaf0a77190d9d7e4.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b63db5cf50ecd6a193b4f8dd77ee17da55414cf88f57b71bdaf0a77190d9d7e4.png,32.869907,28.611149,28.611149,TRAIN
2083,https://storage.googleapis.com/multiclass_classification/wheat/detections/b69006bab2125169da144d462136664f1480ff1467f0f709108a33d0d430921f.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b69006bab2125169da144d462136664f1480ff1467f0f709108a33d0d430921f.png,13.060651,-35.805687,-35.805687,TRAIN
2084,https://storage.googleapis.com/multiclass_classification/wheat/detections/b691b00c126b135da3e07f732dd7b62925e9a17101610c8e7286d4651149cf59.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b691b00c126b135da3e07f732dd7b62925e9a17101610c8e7286d4651149cf59.png,12.180818,17.267975,17.267975,TRAIN
2085,https://storage.googleapis.com/multiclass_classification/wheat/detections/b6a84a6161cecc00433b4f48b7594b755b3d3b7a1790657dc23c32064dbb1584.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b6a84a6161cecc00433b4f48b7594b755b3d3b7a1790657dc23c32064dbb1584.png,-11.144311,-26.988756,-26.988756,TRAIN
2086,https://storage.googleapis.com/multiclass_classification/wheat/detections/b6a8a2049731fb0987bca2a64639fb9ab284a3427c0a1c89748a3e3bd5162acb.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b6a8a2049731fb0987bca2a64639fb9ab284a3427c0a1c89748a3e3bd5162acb.png,17.490202,28.435947,28.435947,TRAIN
2087,https://storage.googleapis.com/multiclass_classification/wheat/detections/b6aa489744bf9c2b0adb50d2552060e369c7021fc1820916810b87a84bf0885c.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b6aa489744bf9c2b0adb50d2552060e369c7021fc1820916810b87a84bf0885c.png,11.739817,31.61191,31.61191,TRAIN
2088,https://storage.googleapis.com/multiclass_classification/wheat/detections/b6c6baca675d8dd1b3e7279431e7e05289678707a923c7c10923a05a6db7c6a5.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b6c6baca675d8dd1b3e7279431e7e05289678707a923c7c10923a05a6db7c6a5.png,-41.707794,-11.096267,-11.096267,TRAIN
2089,https://storage.googleapis.com/multiclass_classification/wheat/detections/b6ece114d32cf5bb84bddaba315e60cccee4d60814281d46b3a267ce9239ba61.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b6ece114d32cf5bb84bddaba315e60cccee4d60814281d46b3a267ce9239ba61.png,-18.11302,-37.57728,-37.57728,TRAIN
2090,https://storage.googleapis.com/multiclass_classification/wheat/detections/b7103f0d38d35144bda54ab9b9411984e84821b8f728b76337faaf37d344793c.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b7103f0d38d35144bda54ab9b9411984e84821b8f728b76337faaf37d344793c.png,15.002354,-12.512312,-12.512312,TRAIN
2091,https://storage.googleapis.com/multiclass_classification/wheat/detections/b71a2242356b222a0016080c020d0ae12dfe8258ab1b81365480312784f9ec65.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b71a2242356b222a0016080c020d0ae12dfe8258ab1b81365480312784f9ec65.png,-2.4067614,-22.372171,-22.372171,TRAIN
2092,https://storage.googleapis.com/multiclass_classification/wheat/detections/b72c0e0ceed64be652b75691f00895c0915754bf28bb90e7eb1e5997f4d0d92b.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b72c0e0ceed64be652b75691f00895c0915754bf28bb90e7eb1e5997f4d0d92b.png,-1.5962107,-37.27123,-37.27123,TRAIN
2093,https://storage.googleapis.com/multiclass_classification/wheat/detections/b73a36c239774bed4347e45b4378d84d76baa94c7352916985f65141bc6392b7.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b73a36c239774bed4347e45b4378d84d76baa94c7352916985f65141bc6392b7.png,8.9016075,-37.38138,-37.38138,TRAIN
2094,https://storage.googleapis.com/multiclass_classification/wheat/detections/b7486e1f3e74b40e8e8fcaef70d466ea339e24f9a8772767811db1c751c88d76.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b7486e1f3e74b40e8e8fcaef70d466ea339e24f9a8772767811db1c751c88d76.png,-7.285585,41.86642,41.86642,TRAIN
2095,https://storage.googleapis.com/multiclass_classification/wheat/detections/b74999441868ef79909b48193ba3cb84d3d3e2df9944510da278286cfdef5b69.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b74999441868ef79909b48193ba3cb84d3d3e2df9944510da278286cfdef5b69.png,-36.103344,-2.0616136,-2.0616136,TRAIN
2096,https://storage.googleapis.com/multiclass_classification/wheat/detections/b7562516fa9b9ef50fe19fa865d0ef8e516afc09f7ba35e0db0d331c3f419f0d.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b7562516fa9b9ef50fe19fa865d0ef8e516afc09f7ba35e0db0d331c3f419f0d.png,-44.761578,-7.2502155,-7.2502155,TRAIN
2097,https://storage.googleapis.com/multiclass_classification/wheat/detections/b75fe666f61783ac3ba048a4a2ec7017cf4bad0d29df70bfc38cb9ccd03f1aac.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b75fe666f61783ac3ba048a4a2ec7017cf4bad0d29df70bfc38cb9ccd03f1aac.png,5.9012747,21.418804,21.418804,TRAIN
2098,https://storage.googleapis.com/multiclass_classification/wheat/detections/b76c680b202247bdb4772a251d344b33f0f3c1f8271c4c11d2e6a6b2f531c3d0.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b76c680b202247bdb4772a251d344b33f0f3c1f8271c4c11d2e6a6b2f531c3d0.png,0.08435261,4.4234805,4.4234805,TRAIN
2099,https://storage.googleapis.com/multiclass_classification/wheat/detections/b7b4d5d46e6c6d676a657496675c9c9c1e9b3befb5c7f617d91add2bb61845b6.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b7b4d5d46e6c6d676a657496675c9c9c1e9b3befb5c7f617d91add2bb61845b6.png,0.17059803,36.66737,36.66737,TRAIN
2100,https://storage.googleapis.com/multiclass_classification/wheat/detections/b7b86d78031d48e84ca4114b3289722ba3c705666a369ef6d7d4b4fdb2115480.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b7b86d78031d48e84ca4114b3289722ba3c705666a369ef6d7d4b4fdb2115480.png,-1.4087546,-0.32576522,-0.32576522,TRAIN
2101,https://storage.googleapis.com/multiclass_classification/wheat/detections/b7cce6a8a893e1075eff1e057168a86366e316bab05a8d65f09c442deea859b8.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b7cce6a8a893e1075eff1e057168a86366e316bab05a8d65f09c442deea859b8.png,-44.29039,-6.4374385,-6.4374385,TRAIN
2102,https://storage.googleapis.com/multiclass_classification/wheat/detections/b7f4e1efd97a481ce547036cfc4eb77ae7a10fd53d58b509c2c292b3681a7c75.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b7f4e1efd97a481ce547036cfc4eb77ae7a10fd53d58b509c2c292b3681a7c75.png,-50.70256,9.288221,9.288221,TRAIN
2103,https://storage.googleapis.com/multiclass_classification/wheat/detections/b801f0661d1de72d2fad6d97bf03f56cddb2324ee2d4e43ee3b2961002bdbee5.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b801f0661d1de72d2fad6d97bf03f56cddb2324ee2d4e43ee3b2961002bdbee5.png,-10.438013,-34.004585,-34.004585,TRAIN
2104,https://storage.googleapis.com/multiclass_classification/wheat/detections/b8055fffaa61e1dae6b0fa1f160d76b83cd15efa77e35534608554eb9f22ca32.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b8055fffaa61e1dae6b0fa1f160d76b83cd15efa77e35534608554eb9f22ca32.png,-42.043552,1.0697414,1.0697414,TRAIN
2105,https://storage.googleapis.com/multiclass_classification/wheat/detections/b815ebc3c159b3a9fcca55ecbaf97efbb331ec02bde9efdb714ef35ea05cdc2d.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b815ebc3c159b3a9fcca55ecbaf97efbb331ec02bde9efdb714ef35ea05cdc2d.png,9.374763,-8.763348,-8.763348,TRAIN
2106,https://storage.googleapis.com/multiclass_classification/wheat/detections/b82dbb739aefa98b80bc1a1c90f9013deb1e06e24654f99259c224419aad101b.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b82dbb739aefa98b80bc1a1c90f9013deb1e06e24654f99259c224419aad101b.png,-12.199973,45.905716,45.905716,TRAIN
2107,https://storage.googleapis.com/multiclass_classification/wheat/detections/b84d72f437182e39f5dfde4f5c222ad2e97a2ffa8de0eb953abac89083329e06.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b84d72f437182e39f5dfde4f5c222ad2e97a2ffa8de0eb953abac89083329e06.png,18.641459,-19.91272,-19.91272,TRAIN
2108,https://storage.googleapis.com/multiclass_classification/wheat/detections/b85d8b6827169d563fa8602804877c6a927e5caf4aadfc340574d7c4b8894f1e.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b85d8b6827169d563fa8602804877c6a927e5caf4aadfc340574d7c4b8894f1e.png,5.591236,-7.581915,-7.581915,TRAIN
2109,https://storage.googleapis.com/multiclass_classification/wheat/detections/b8669407b4180337b5b32e1c39220e9b73d0a75e6972ba09ea3fdaf9e35cacb3.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b8669407b4180337b5b32e1c39220e9b73d0a75e6972ba09ea3fdaf9e35cacb3.png,-36.426632,-0.2617096,-0.2617096,TRAIN
2110,https://storage.googleapis.com/multiclass_classification/wheat/detections/b86e0f49f7dfb38d88e605150a5791ed9eff3d1ff14c44a8820783503b5e30ca.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b86e0f49f7dfb38d88e605150a5791ed9eff3d1ff14c44a8820783503b5e30ca.png,-23.22833,-41.789528,-41.789528,TRAIN
2111,https://storage.googleapis.com/multiclass_classification/wheat/detections/b8980e73499900c70cd635643e508f61c2109ae6c5ca19750aec5f882e0611c9.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b8980e73499900c70cd635643e508f61c2109ae6c5ca19750aec5f882e0611c9.png,-46.738464,7.7571917,7.7571917,TRAIN
2112,https://storage.googleapis.com/multiclass_classification/wheat/detections/b8d36aafc92bb1bdadd796aadc44ef86c9403625f10832b5266224656a069bb8.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b8d36aafc92bb1bdadd796aadc44ef86c9403625f10832b5266224656a069bb8.png,15.914164,21.23179,21.23179,TRAIN
2113,https://storage.googleapis.com/multiclass_classification/wheat/detections/b8e2a4d878f61054f4eb5f59439333fcbf45fd90d7bbb4f3c32548a9893eb172.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b8e2a4d878f61054f4eb5f59439333fcbf45fd90d7bbb4f3c32548a9893eb172.png,13.971962,-46.782654,-46.782654,TRAIN
2114,https://storage.googleapis.com/multiclass_classification/wheat/detections/b8e5dcab7726c33662908390cef962b6119496ece9a49f215d58e23574a18b4d.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b8e5dcab7726c33662908390cef962b6119496ece9a49f215d58e23574a18b4d.png,6.524094,0.3712306,0.3712306,TRAIN
2115,https://storage.googleapis.com/multiclass_classification/wheat/detections/b8f6ca32efec1933282701b7109ed81872384a35bc9378c23499d650ad31b9de.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b8f6ca32efec1933282701b7109ed81872384a35bc9378c23499d650ad31b9de.png,2.1784961,-33.022457,-33.022457,TRAIN
2116,https://storage.googleapis.com/multiclass_classification/wheat/detections/b8f9427bbd758198ec82f6d3f679151e94fb4b375ea257146bfd5f1ea0f5ebd3.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b8f9427bbd758198ec82f6d3f679151e94fb4b375ea257146bfd5f1ea0f5ebd3.png,-40.587555,-11.044825,-11.044825,TRAIN
2117,https://storage.googleapis.com/multiclass_classification/wheat/detections/b928bad60a60fd0c6327163fd74abe37cf6bd54cc4f6fbe0a5098e4de5ca8f8b.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b928bad60a60fd0c6327163fd74abe37cf6bd54cc4f6fbe0a5098e4de5ca8f8b.png,-26.55197,-31.745918,-31.745918,TRAIN
2118,https://storage.googleapis.com/multiclass_classification/wheat/detections/b928e6848fb9e04d9ff8b06517b2ae0fbd6f56caaf06c387ab61e8425df0d139.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b928e6848fb9e04d9ff8b06517b2ae0fbd6f56caaf06c387ab61e8425df0d139.png,-49.726402,7.320899,7.320899,TRAIN
2119,https://storage.googleapis.com/multiclass_classification/wheat/detections/b92d6f9bba7611d58753653270c610ec868bbb937d65eab8a9c08a69c4bf9ece.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b92d6f9bba7611d58753653270c610ec868bbb937d65eab8a9c08a69c4bf9ece.png,-5.560404,-23.120884,-23.120884,TRAIN
2120,https://storage.googleapis.com/multiclass_classification/wheat/detections/b96a7fc0da53dfbf23223481778426ec9a9af9eb54d2afae3345a727507f299a.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b96a7fc0da53dfbf23223481778426ec9a9af9eb54d2afae3345a727507f299a.png,-31.731337,-22.35826,-22.35826,TRAIN
2121,https://storage.googleapis.com/multiclass_classification/wheat/detections/b970bf9dbd8bd6e578caee21334c810f6383cd2a9a3598f4b8f74422750ce3ed.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b970bf9dbd8bd6e578caee21334c810f6383cd2a9a3598f4b8f74422750ce3ed.png,2.999506,-26.38215,-26.38215,TRAIN
2122,https://storage.googleapis.com/multiclass_classification/wheat/detections/b9787c8b2ba18e03e2a6cb73e787ed90d0b8179b23636e811bac18bde48d1a65.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b9787c8b2ba18e03e2a6cb73e787ed90d0b8179b23636e811bac18bde48d1a65.png,-24.704361,4.636856,4.636856,TRAIN
2123,https://storage.googleapis.com/multiclass_classification/wheat/detections/b981554fc79b3d379e417ca63123d511080c4b54c348452b453df4e8458f8637.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b981554fc79b3d379e417ca63123d511080c4b54c348452b453df4e8458f8637.png,-44.7376,-2.5563796,-2.5563796,TRAIN
2124,https://storage.googleapis.com/multiclass_classification/wheat/detections/b9966ea94109fce71a031f8add30d30b3d3ad1d17abe39514779860c0a6cce9d.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b9966ea94109fce71a031f8add30d30b3d3ad1d17abe39514779860c0a6cce9d.png,-26.374596,5.465979,5.465979,TRAIN
2125,https://storage.googleapis.com/multiclass_classification/wheat/detections/b9cde1e334fce1014395272922ef4c318e514c4ba85b5404229b1060246141f4.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b9cde1e334fce1014395272922ef4c318e514c4ba85b5404229b1060246141f4.png,-13.008889,-36.35704,-36.35704,TRAIN
2126,https://storage.googleapis.com/multiclass_classification/wheat/detections/b9d2aea1babec674b264132db4d51e6a5be2f92747aeaf0b2d871882a7d792cf.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b9d2aea1babec674b264132db4d51e6a5be2f92747aeaf0b2d871882a7d792cf.png,-18.866644,4.1184664,4.1184664,TRAIN
2127,https://storage.googleapis.com/multiclass_classification/wheat/detections/b9d928d8cd6f26f7388f37b979b2549b7854cdd6436e37cfa9aace84db8c41d3.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/b9d928d8cd6f26f7388f37b979b2549b7854cdd6436e37cfa9aace84db8c41d3.png,27.190996,42.535934,42.535934,TRAIN
2128,https://storage.googleapis.com/multiclass_classification/wheat/detections/ba03679f52fe8160b0444cc545839206c3f4b9d225447fe7e991cf8e9159e2d9.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/ba03679f52fe8160b0444cc545839206c3f4b9d225447fe7e991cf8e9159e2d9.png,8.384211,7.885147,7.885147,TRAIN
2129,https://storage.googleapis.com/multiclass_classification/wheat/detections/ba248ce20618129d818d8cd58e8677cfef663632a8ed571c4d2a8ddb78fbc758.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/ba248ce20618129d818d8cd58e8677cfef663632a8ed571c4d2a8ddb78fbc758.png,-26.211155,-3.7163584,-3.7163584,TRAIN
2130,https://storage.googleapis.com/multiclass_classification/wheat/detections/ba55e75edfcaf511ccead0210c412ba3c5cd7d2068585b8078056d3dfcd718d4.png,https://storage.googleapis.com/multiclass_classification/wheat/detections2/ba55e75edfcaf511ccead0210c412ba3c5cd7d2068585b8078056d3dfcd718d4.png,-3.3968902,-27.48968,-27.48968,TRAIN
